   Start1     Start2    Length
   754927    1990902r       44
   736763    1990902r       44
   599857    1990902r       44
   646019    1990902r       44
   520450    1990902r       44
   440688    1990902r       38
   825964    1875197r       38
   754927    1875197r       38
   736763    1875197r       38
   440688    1907772r       38
   599857    1875197r       38
   646019    1875197r       38
   520450    1875197r       38
   356267     462359r       62
  1274243    1882225r       62
  1274243    1484636r       62
  1236427    1274243        62
   356267    1274243        62
   134840     680833r      139
   134840    1321719r      139
   730731    1321719r       86
   737979    1215111        57
  1196818    1215111        42
   892523    1215111        42
   871583    1215111        42
   398952    1215111        42
  1215111    1786631        41
   737979     997857r       38
   892523     997857r       38
   871583     997857r       38
   398952     997857r       38
  1119743    1215111        29
   611533     982311r       50
   165464     754205r       33
   165464    1890431        33
   165464    1312645        33
   165464     982311r       33
   165464    1077099        33
   165464     611533        33
    48252     980253        33
  1533118    1630902r       27
  1533118    1725841r       27
  1533118    1711048        27
   269959     473823r       47
   492898    1724069r       47
  1496716    1724069r       47
   269959    1724069r       47
   492898    1752747r       47
  1496716    1752747r       47
   269959    1752747r       47
   492898    1885446r       47
  1496716    1885446r       47
   269959    1885446r       47
   961285    1786544        41
  1786544    1840113r       40
   961285    1196209r       40
  1786544    1987989r       40
  1318286    1786544        39
  1786544    1787352r       37
   118681    1196209r       37
  1262450    1786544        37
   118681    1786544        37
   892436    1196209r       36
   892436    1786544        36
   737892    1559131r       63
   496045     737892        63
   737892    1777028        63
   737892     997944r       63
   386885     737892        63
    66957     737892        33
  1196731    1786544        34
   599353     982530        52
   452724     982530        52
   982530    1027997        52
   887473     982530        52
   982530    1286725        52
   519946     982530        52
   982530    1991406r       52
   982530    1189856r       52
   240273     982530        52
   982530    1972199r       38
   982530    1889300r       27
   219479    1441218r       34
    63142    1808201r       40
   854235    1782664        65
   334371    1782664        38
  1157815    1782664        35
  1691020    1782664        35
  1037777    1782664        35
  1058325    1162822r       58
  1058325    1871551        58
   922512    1162822r       39
  1705285    1871551        39
  1679150    1871551        39
   922512    1871551        39
   181583    1752187        45
   181583     473263        45
   181583    1723509        45
   181583     291282        45
   160328     181583        45
   181583    1987362        31
   363613    1262184r       59
   912481    1953797       158
   912481    1738497       158
   997175    1953797        42
   997175    1738497        42
  1858593    1953797        41
  1738497    1858593        41
  1649565    1709933       144
  1649565    1726956r      115
  1563741    1649565        42
   187363     920436r       75
   416524    1677098r       75
   416524    1551983r       75
   416524    1043286        75
   416524    1703247r       75
   187363     416524        75
   170742     567672r       82
   170742    1960053r       82
   170742     689487r       82
   170742     366823        82
  1004370    1960053r       74
